station,date,prcp,tobs,Month,Year
USC00519397,12/3/11,0,73,12,2011
USC00519397,12/4/11,0,74,12,2011
USC00519397,12/5/11,0,73,12,2011
USC00519397,12/6/11,0,73,12,2011
USC00519397,12/7/11,0,73,12,2011
USC00519397,12/8/11,0,73,12,2011
USC00519397,12/9/11,0.13,71,12,2011
USC00519397,12/10/11,0.07,73,12,2011
USC00519397,12/11/11,0.07,73,12,2011
USC00519397,12/12/11,0.08,77,12,2011
USC00519397,12/13/11,0.4,72,12,2011
USC00519397,12/14/11,0.7,71,12,2011
USC00519397,12/15/11,0,73,12,2011
USC00519397,12/16/11,0.01,70,12,2011
USC00519397,12/17/11,0.07,73,12,2011
USC00519397,12/18/11,0.02,69,12,2011
USC00519397,12/19/11,0.15,74,12,2011
USC00519397,12/20/11,0.02,72,12,2011
USC00519397,12/21/11,0.18,71,12,2011
USC00519397,12/22/11,0.03,72,12,2011
USC00519397,12/23/11,0.04,72,12,2011
USC00519397,12/24/11,0.1,70,12,2011
USC00519397,12/25/11,0.03,73,12,2011
USC00519397,12/26/11,0,73,12,2011
USC00519397,12/27/11,0,72,12,2011
USC00519397,12/28/11,0,73,12,2011
USC00519397,12/29/11,0,73,12,2011
USC00519397,12/30/11,0,72,12,2011
USC00519397,12/31/11,0.01,63,12,2011
USC00519397,1/1/12,0,63,1,2012
USC00519397,1/2/12,0,66,1,2012
USC00519397,1/3/12,0,66,1,2012
USC00519397,1/4/12,0,74,1,2012
USC00519397,1/6/12,0,71,1,2012
USC00519397,1/7/12,0,65,1,2012
USC00519397,1/8/12,0,61,1,2012
USC00519397,1/10/12,0,71,1,2012
USC00519397,1/11/12,0,65,1,2012
USC00519397,1/12/12,0,66,1,2012
USC00519397,1/14/12,0,61,1,2012
USC00519397,1/15/12,0,74,1,2012
USC00519397,1/16/12,0.04,75,1,2012
USC00519397,1/17/12,0,75,1,2012
USC00519397,1/18/12,0,75,1,2012
USC00519397,1/19/12,0.02,68,1,2012
USC00519397,1/20/12,0,73,1,2012
USC00519397,1/21/12,0,74,1,2012
USC00519397,1/22/12,0,74,1,2012
USC00519397,1/23/12,0,67,1,2012
USC00519397,1/24/12,0,66,1,2012
USC00519397,1/25/12,0,69,1,2012
USC00519397,1/26/12,0,74,1,2012
USC00519397,1/27/12,0.04,68,1,2012
USC00519397,1/28/12,0.03,72,1,2012
USC00519397,1/29/12,1.03,72,1,2012
USC00519397,1/30/12,0.01,71,1,2012
USC00519397,1/31/12,0,71,1,2012
USC00519397,2/1/12,0,66,2,2012
USC00519397,2/2/12,0,72,2,2012
USC00519397,2/3/12,0,63,2,2012
USC00519397,2/4/12,0,65,2,2012
USC00519397,2/5/12,0,69,2,2012
USC00519397,2/6/12,0,71,2,2012
USC00519397,2/7/12,0.37,71,2,2012
USC00519397,2/8/12,0.28,65,2,2012
USC00519397,2/9/12,0.01,61,2,2012
USC00519397,2/10/12,0,71,2,2012
USC00519397,2/11/12,0,72,2,2012
USC00519397,2/12/12,0,72,2,2012
USC00519397,2/13/12,0.04,72,2,2012
USC00519397,2/14/12,0.01,65,2,2012
USC00519397,2/15/12,0,66,2,2012
USC00519397,2/16/12,0,73,2,2012
USC00519397,2/17/12,0,73,2,2012
USC00519397,2/18/12,0.04,71,2,2012
USC00519397,2/19/12,0.01,72,2,2012
USC00519397,2/20/12,0,73,2,2012
USC00519397,2/21/12,0,72,2,2012
USC00519397,2/22/12,0,73,2,2012
USC00519397,2/23/12,0,77,2,2012
USC00519397,2/24/12,0,67,2,2012
USC00519397,2/25/12,0,69,2,2012
USC00519397,2/26/12,0.05,73,2,2012
USC00519397,2/27/12,0.06,72,2,2012
USC00519397,2/28/12,0,73,2,2012
USC00519397,2/29/12,0,74,2,2012
USC00519397,3/1/12,0.06,73,3,2012
USC00519397,3/2/12,0,67,3,2012
USC00519397,3/3/12,0.03,71,3,2012
USC00519397,3/4/12,0.01,72,3,2012
USC00519397,3/5/12,1.08,67,3,2012
USC00519397,3/6/12,4,69,3,2012
USC00519397,3/7/12,2.42,67,3,2012
USC00519397,3/8/12,0.02,69,3,2012
USC00519397,3/9/12,0.19,66,3,2012
USC00519397,3/10/12,0.06,73,3,2012
USC00519397,3/11/12,0,74,3,2012
USC00519397,3/12/12,0.03,71,3,2012
USC00519397,3/13/12,0,72,3,2012
USC00519397,3/14/12,0,73,3,2012
USC00519397,3/15/12,0,71,3,2012
USC00519397,3/16/12,0.05,72,3,2012
USC00519397,3/17/12,0,73,3,2012
USC00519397,3/18/12,0,72,3,2012
USC00519397,3/19/12,0,73,3,2012
USC00519397,3/20/12,0,69,3,2012
USC00519397,3/21/12,0,73,3,2012
USC00519397,3/22/12,0.03,74,3,2012
USC00519397,3/23/12,0.01,72,3,2012
USC00519397,3/24/12,0,74,3,2012
USC00519397,3/25/12,0,74,3,2012
USC00519397,3/26/12,0.11,72,3,2012
USC00519397,3/27/12,0.03,70,3,2012
USC00519397,3/28/12,0.02,71,3,2012
USC00519397,3/29/12,0,72,3,2012
USC00519397,3/30/12,0,73,3,2012
USC00519397,3/31/12,0,74,3,2012
USC00519397,4/1/12,0,73,4,2012
USC00519397,4/2/12,0,74,4,2012
USC00519397,4/3/12,0,75,4,2012
USC00519397,4/4/12,0,74,4,2012
USC00519397,4/5/12,0.19,74,4,2012
USC00519397,4/6/12,0,74,4,2012
USC00519397,4/7/12,0.03,74,4,2012
USC00519397,4/8/12,0,74,4,2012
USC00519397,4/9/12,0.07,72,4,2012
USC00519397,4/10/12,0.05,69,4,2012
USC00519397,4/11/12,0.06,71,4,2012
USC00519397,4/12/12,0,70,4,2012
USC00519397,4/13/12,0.03,71,4,2012
USC00519397,4/14/12,0,70,4,2012
USC00519397,4/15/12,0.01,75,4,2012
USC00519397,4/16/12,0.01,75,4,2012
USC00519397,4/17/12,0,75,4,2012
USC00519397,4/18/12,0,75,4,2012
USC00519397,4/19/12,0,75,4,2012
USC00519397,4/20/12,0,75,4,2012
USC00519397,4/21/12,0.01,74,4,2012
USC00519397,4/22/12,0.04,69,4,2012
USC00519397,4/23/12,0.03,73,4,2012
USC00519397,4/24/12,0,73,4,2012
USC00519397,4/25/12,0,75,4,2012
USC00519397,4/26/12,0,74,4,2012
USC00519397,4/27/12,0,75,4,2012
USC00519397,4/28/12,0,76,4,2012
USC00519397,4/29/12,0,75,4,2012
USC00519397,4/30/12,0,75,4,2012
USC00519397,5/1/12,0,75,5,2012
USC00519397,5/2/12,0,75,5,2012
USC00519397,5/3/12,0,75,5,2012
USC00519397,5/4/12,0,75,5,2012
USC00519397,5/5/12,0.04,74,5,2012
USC00519397,5/6/12,0,75,5,2012
USC00519397,5/7/12,0,74,5,2012
USC00519397,5/8/12,0,75,5,2012
USC00519397,5/9/12,0,74,5,2012
USC00519397,5/10/12,0,74,5,2012
USC00519397,5/11/12,0,75,5,2012
USC00519397,5/12/12,0,75,5,2012
USC00519397,5/13/12,0,72,5,2012
USC00519397,5/14/12,0,74,5,2012
USC00519397,5/15/12,0,74,5,2012
USC00519397,5/16/12,0,75,5,2012
USC00519397,5/17/12,0,76,5,2012
USC00519397,5/18/12,0,77,5,2012
USC00519397,5/19/12,0,77,5,2012
USC00519397,5/20/12,0,77,5,2012
USC00519397,5/21/12,0,76,5,2012
USC00519397,5/22/12,0,77,5,2012
USC00519397,5/23/12,0,76,5,2012
USC00519397,5/24/12,0,78,5,2012
USC00519397,5/25/12,0,77,5,2012
USC00519397,5/26/12,0,76,5,2012
USC00519397,5/27/12,0,76,5,2012
USC00519397,5/28/12,0,77,5,2012
USC00519397,5/29/12,0,76,5,2012
USC00519397,5/30/12,0,76,5,2012
USC00519397,5/31/12,0.01,73,5,2012
USC00519397,6/1/12,0.02,76,6,2012
USC00519397,6/2/12,0.02,76,6,2012
USC00519397,6/3/12,0,75,6,2012
USC00519397,6/4/12,0,77,6,2012
USC00519397,6/5/12,0,77,6,2012
USC00519397,6/6/12,0,76,6,2012
USC00519397,6/7/12,0,78,6,2012
USC00519397,6/8/12,0,77,6,2012
USC00519397,6/9/12,0,76,6,2012
USC00519397,6/10/12,0,77,6,2012
USC00519397,6/11/12,0,76,6,2012
USC00519397,6/12/12,0,76,6,2012
USC00519397,6/13/12,0,77,6,2012
USC00519397,6/14/12,0,77,6,2012
USC00519397,6/15/12,0,78,6,2012
USC00519397,6/16/12,0,77,6,2012
USC00519397,6/17/12,0,77,6,2012
USC00519397,6/18/12,0,77,6,2012
USC00519397,6/19/12,0,76,6,2012
USC00519397,6/20/12,0,75,6,2012
USC00519397,6/21/12,0,76,6,2012
USC00519397,6/22/12,0,76,6,2012
USC00519397,6/23/12,0,77,6,2012
USC00519397,6/24/12,0,76,6,2012
USC00519397,6/25/12,0.03,73,6,2012
USC00519397,6/26/12,0.15,73,6,2012
USC00519397,6/27/12,0.01,75,6,2012
USC00519397,6/28/12,0,77,6,2012
USC00519397,6/29/12,0.05,76,6,2012
USC00519397,6/30/12,0,77,6,2012
USC00519397,7/1/12,0,76,7,2012
USC00519397,7/2/12,0,77,7,2012
USC00519397,7/3/12,0.04,74,7,2012
USC00519397,7/4/12,0.01,77,7,2012
USC00519397,7/5/12,0.03,77,7,2012
USC00519397,7/6/12,0,78,7,2012
USC00519397,7/7/12,0.04,76,7,2012
USC00519397,7/8/12,0,77,7,2012
USC00519397,7/9/12,0,77,7,2012
USC00519397,7/10/12,0,76,7,2012
USC00519397,7/11/12,0,76,7,2012
USC00519397,7/12/12,0,76,7,2012
USC00519397,7/13/12,0,77,7,2012
USC00519397,7/14/12,0,78,7,2012
USC00519397,7/15/12,0,77,7,2012
USC00519397,7/16/12,0.01,78,7,2012
USC00519397,7/17/12,0,78,7,2012
USC00519397,7/18/12,0,78,7,2012
USC00519397,7/19/12,0,75,7,2012
USC00519397,7/20/12,0,77,7,2012
USC00519397,7/21/12,0,76,7,2012
USC00519397,7/22/12,0,76,7,2012
USC00519397,7/23/12,0,79,7,2012
USC00519397,7/24/12,0,77,7,2012
USC00519397,7/25/12,0,77,7,2012
USC00519397,7/26/12,0.02,77,7,2012
USC00519397,7/27/12,0,77,7,2012
USC00519397,7/28/12,0,77,7,2012
USC00519397,7/29/12,0.01,73,7,2012
USC00519397,7/30/12,0.01,78,7,2012
USC00519397,7/31/12,0,78,7,2012
USC00519397,8/1/12,0,79,8,2012
USC00519397,8/2/12,0,78,8,2012
USC00519397,8/3/12,0,78,8,2012
USC00519397,8/4/12,0,78,8,2012
USC00519397,8/5/12,0,78,8,2012
USC00519397,8/6/12,0,77,8,2012
USC00519397,8/7/12,0,77,8,2012
USC00519397,8/8/12,0.02,78,8,2012
USC00519397,8/9/12,0,78,8,2012
USC00519397,8/10/12,0,76,8,2012
USC00519397,8/11/12,0,75,8,2012
USC00519397,8/12/12,0,78,8,2012
USC00519397,8/13/12,0,78,8,2012
USC00519397,8/14/12,0,77,8,2012
USC00519397,8/15/12,0.01,79,8,2012
USC00519397,8/16/12,0,78,8,2012
USC00519397,8/17/12,0,78,8,2012
USC00519397,8/18/12,0,77,8,2012
USC00519397,8/19/12,0,76,8,2012
USC00519397,8/20/12,0,79,8,2012
USC00519397,8/21/12,0,77,8,2012
USC00519397,8/22/12,0.03,77,8,2012
USC00519397,8/23/12,0,78,8,2012
USC00519397,8/24/12,0,78,8,2012
USC00519397,8/25/12,0,78,8,2012
USC00519397,8/26/12,0,78,8,2012
USC00519397,8/27/12,0.02,73,8,2012
USC00519397,8/28/12,1,75,8,2012
USC00519397,8/29/12,0.02,78,8,2012
USC00519397,8/30/12,0.04,78,8,2012
USC00519397,8/31/12,0,78,8,2012
USC00519397,9/1/12,0.01,77,9,2012
USC00519397,9/2/12,0.04,76,9,2012
USC00519397,9/3/12,0.06,77,9,2012
USC00519397,9/4/12,0,77,9,2012
USC00519397,9/5/12,0.01,75,9,2012
USC00519397,9/6/12,0.04,77,9,2012
USC00519397,9/7/12,0,75,9,2012
USC00519397,9/8/12,0.06,78,9,2012
USC00519397,9/9/12,0,76,9,2012
USC00519397,9/10/12,0,77,9,2012
USC00519397,9/11/12,0,77,9,2012
USC00519397,9/12/12,0.02,76,9,2012
USC00519397,9/13/12,0.05,76,9,2012
USC00519397,9/14/12,0.04,78,9,2012
USC00519397,9/15/12,0,78,9,2012
USC00519397,9/16/12,0,77,9,2012
USC00519397,9/17/12,0,78,9,2012
USC00519397,9/18/12,0.06,71,9,2012
USC00519397,9/19/12,0,74,9,2012
USC00519397,9/20/12,0.07,76,9,2012
USC00519397,9/21/12,0.08,77,9,2012
USC00519397,9/22/12,0,77,9,2012
USC00519397,9/23/12,0.04,76,9,2012
USC00519397,9/24/12,0,77,9,2012
USC00519397,9/25/12,0,76,9,2012
USC00519397,9/26/12,0.01,76,9,2012
USC00519397,9/27/12,0.02,78,9,2012
USC00519397,9/28/12,0,78,9,2012
USC00519397,9/29/12,0,77,9,2012
USC00519397,9/30/12,0.02,75,9,2012
USC00519397,10/1/12,0,78,10,2012
USC00519397,10/2/12,0,74,10,2012
USC00519397,10/3/12,0,75,10,2012
USC00519397,10/4/12,0,77,10,2012
USC00519397,10/5/12,0,73,10,2012
USC00519397,10/6/12,0.03,73,10,2012
USC00519397,10/7/12,0,76,10,2012
USC00519397,10/8/12,0,78,10,2012
USC00519397,10/9/12,0,75,10,2012
USC00519397,10/10/12,0,75,10,2012
USC00519397,10/11/12,0,80,10,2012
USC00519397,10/12/12,0,78,10,2012
USC00519397,10/13/12,0,79,10,2012
USC00519397,10/14/12,0,78,10,2012
USC00519397,10/15/12,0.02,78,10,2012
USC00519397,10/16/12,0,77,10,2012
USC00519397,10/17/12,0,72,10,2012
USC00519397,10/18/12,0,75,10,2012
USC00519397,10/19/12,0,77,10,2012
USC00519397,10/20/12,0,78,10,2012
USC00519397,10/21/12,0,77,10,2012
USC00519397,10/22/12,0,76,10,2012
USC00519397,10/23/12,0,78,10,2012
USC00519397,10/24/12,0,78,10,2012
USC00519397,10/25/12,0,76,10,2012
USC00519397,10/26/12,0,76,10,2012
USC00519397,10/27/12,0,74,10,2012
USC00519397,10/28/12,0.02,77,10,2012
USC00519397,10/29/12,0.04,77,10,2012
USC00519397,10/30/12,0,76,10,2012
USC00519397,10/31/12,0.02,78,10,2012
USC00519397,11/1/12,0,71,11,2012
USC00519397,11/2/12,0,70,11,2012
USC00519397,11/3/12,0,74,11,2012
USC00519397,11/4/12,0,71,11,2012
USC00519397,11/5/12,0,69,11,2012
USC00519397,11/6/12,0,76,11,2012
USC00519397,11/7/12,0,77,11,2012
USC00519397,11/8/12,0,77,11,2012
USC00519397,11/9/12,0.03,76,11,2012
USC00519397,11/10/12,0,75,11,2012
USC00519397,11/11/12,0,76,11,2012
USC00519397,11/12/12,0,77,11,2012
USC00519397,11/13/12,0.06,77,11,2012
USC00519397,11/14/12,0,77,11,2012
USC00519397,11/15/12,0.08,75,11,2012
USC00519397,11/16/12,0.03,73,11,2012
USC00519397,11/17/12,0.01,74,11,2012
USC00519397,11/18/12,0.03,76,11,2012
USC00519397,11/19/12,0,75,11,2012
USC00519397,11/20/12,0,75,11,2012
USC00519397,11/21/12,0,71,11,2012
USC00519397,11/22/12,0,69,11,2012
USC00519397,11/23/12,0,71,11,2012
USC00519397,11/24/12,0.02,69,11,2012
USC00519397,11/25/12,0,74,11,2012
USC00519397,11/26/12,0.06,72,11,2012
USC00519397,11/27/12,0,74,11,2012
USC00519397,11/28/12,0,65,11,2012
USC00519397,11/29/12,0,67,11,2012
USC00519397,11/30/12,0,65,11,2012
USC00519397,12/1/12,0,65,12,2012
USC00519397,12/2/12,0,71,12,2012
USC00519397,12/3/12,0,76,12,2012
USC00519397,12/4/12,0.2,70,12,2012
USC00519397,12/5/12,0.01,76,12,2012
USC00519397,12/6/12,0,69,12,2012
USC00519397,12/7/12,0,69,12,2012
USC00519397,12/8/12,0,69,12,2012
USC00519397,12/9/12,0,74,12,2012
USC00519397,12/10/12,0,76,12,2012
USC00519397,12/11/12,0,74,12,2012
USC00519397,12/12/12,0,73,12,2012
USC00519397,12/13/12,0.14,73,12,2012
USC00519397,12/14/12,0.09,74,12,2012
USC00519397,12/15/12,0.01,73,12,2012
USC00519397,12/16/12,0.02,73,12,2012
USC00519397,12/17/12,0.02,73,12,2012
USC00519397,12/18/12,0.12,74,12,2012
USC00519397,12/19/12,0,74,12,2012
USC00519397,12/20/12,0.1,71,12,2012
USC00519397,12/21/12,0,73,12,2012
USC00519397,12/22/12,0,72,12,2012
USC00519397,12/23/12,0,64,12,2012
USC00519397,12/24/12,0,66,12,2012
USC00519397,12/26/12,0.03,73,12,2012
USC00519397,12/27/12,0,72,12,2012
USC00519397,12/28/12,0,65,12,2012
USC00519397,12/29/12,0,64,12,2012
USC00519397,12/30/12,0,69,12,2012
USC00519397,12/31/12,0.04,68,12,2012
USC00519397,1/1/13,0.02,71,1,2013
USC00519397,1/2/13,0.13,71,1,2013
USC00519397,1/3/13,0.23,69,1,2013
USC00519397,1/4/13,0.04,72,1,2013
USC00519397,1/5/13,0.03,72,1,2013
USC00519397,1/6/13,0.04,73,1,2013
USC00519397,1/7/13,0.04,72,1,2013
USC00519397,1/8/13,0,72,1,2013
USC00519397,1/9/13,0.09,71,1,2013
USC00519397,1/10/13,0,72,1,2013
USC00519397,1/11/13,0,72,1,2013
USC00519397,1/12/13,0,70,1,2013
USC00519397,1/13/13,0,68,1,2013
USC00519397,1/14/13,0,74,1,2013
USC00519397,1/15/13,0.4,63,1,2013
USC00519397,1/16/13,0,58,1,2013
USC00519397,1/17/13,0,62,1,2013
USC00519397,1/18/13,0,60,1,2013
USC00519397,1/19/13,0,60,1,2013
USC00519397,1/20/13,0,67,1,2013
USC00519397,1/21/13,0,71,1,2013
USC00519397,1/22/13,0,70,1,2013
USC00519397,1/23/13,0,71,1,2013
USC00519397,1/24/13,0.14,68,1,2013
USC00519397,1/25/13,0.43,64,1,2013
USC00519397,1/26/13,0,65,1,2013
USC00519397,1/27/13,0,73,1,2013
USC00519397,1/28/13,1.13,66,1,2013
USC00519397,1/29/13,0.04,68,1,2013
USC00519397,1/30/13,0,64,1,2013
USC00519397,1/31/13,0,71,1,2013
USC00519397,2/1/13,0,71,2,2013
USC00519397,2/2/13,0,72,2,2013
USC00519397,2/3/13,0,67,2,2013
USC00519397,2/4/13,0,71,2,2013
USC00519397,2/5/13,0,71,2,2013
USC00519397,2/6/13,0.04,70,2,2013
USC00519397,2/7/13,0.04,71,2,2013
USC00519397,2/8/13,0,72,2,2013
USC00519397,2/9/13,0.01,67,2,2013
USC00519397,2/10/13,0,72,2,2013
USC00519397,2/11/13,0,70,2,2013
USC00519397,2/12/13,0,70,2,2013
USC00519397,2/13/13,0,69,2,2013
USC00519397,2/14/13,0,69,2,2013
USC00519397,2/15/13,0,71,2,2013
USC00519397,2/16/13,0,71,2,2013
USC00519397,2/17/13,0,71,2,2013
USC00519397,2/18/13,0,71,2,2013
USC00519397,2/19/13,0.09,71,2,2013
USC00519397,2/20/13,0.09,71,2,2013
USC00519397,2/21/13,0.07,71,2,2013
USC00519397,2/22/13,0.31,72,2,2013
USC00519397,2/23/13,0.15,71,2,2013
USC00519397,2/24/13,0.04,71,2,2013
USC00519397,2/25/13,0,71,2,2013
USC00519397,2/26/13,0.01,71,2,2013
USC00519397,2/27/13,0.03,71,2,2013
USC00519397,2/28/13,0,72,2,2013
USC00519397,3/1/13,0,71,3,2013
USC00519397,3/2/13,0,72,3,2013
USC00519397,3/3/13,0,72,3,2013
USC00519397,3/4/13,0,70,3,2013
USC00519397,3/5/13,0,71,3,2013
USC00519397,3/6/13,0,71,3,2013
USC00519397,3/7/13,0,65,3,2013
USC00519397,3/8/13,0,64,3,2013
USC00519397,3/9/13,0.02,73,3,2013
USC00519397,3/10/13,1.29,68,3,2013
USC00519397,3/11/13,0.8,63,3,2013
USC00519397,3/12/13,0.01,66,3,2013
USC00519397,3/13/13,0,63,3,2013
USC00519397,3/14/13,0,66,3,2013
USC00519397,3/15/13,0,64,3,2013
USC00519397,3/16/13,0,69,3,2013
USC00519397,3/17/13,0,62,3,2013
USC00519397,3/18/13,0,64,3,2013
USC00519397,3/19/13,0,66,3,2013
USC00519397,3/20/13,0,69,3,2013
USC00519397,3/21/13,0,71,3,2013
USC00519397,3/22/13,0,74,3,2013
USC00519397,3/23/13,0.02,72,3,2013
USC00519397,3/24/13,0,71,3,2013
USC00519397,3/25/13,0.32,68,3,2013
USC00519397,3/26/13,0,69,3,2013
USC00519397,3/27/13,0,71,3,2013
USC00519397,3/28/13,0.3,72,3,2013
USC00519397,3/29/13,0.06,70,3,2013
USC00519397,3/30/13,0.01,70,3,2013
USC00519397,3/31/13,0.25,64,3,2013
USC00519397,4/1/13,0,63,4,2013
USC00519397,4/2/13,0,61,4,2013
USC00519397,4/3/13,0,67,4,2013
USC00519397,4/4/13,0,68,4,2013
USC00519397,4/5/13,0,73,4,2013
USC00519397,4/6/13,0.03,74,4,2013
USC00519397,4/7/13,0,71,4,2013
USC00519397,4/8/13,0,74,4,2013
USC00519397,4/9/13,0,74,4,2013
USC00519397,4/10/13,0,74,4,2013
USC00519397,4/11/13,0.01,77,4,2013
USC00519397,4/12/13,0,75,4,2013
USC00519397,4/13/13,0,75,4,2013
USC00519397,4/14/13,0,76,4,2013
USC00519397,4/15/13,0.8,72,4,2013
USC00519397,4/16/13,0.08,70,4,2013
USC00519397,4/17/13,0,77,4,2013
USC00519397,4/18/13,0,75,4,2013
USC00519397,4/19/13,0.01,75,4,2013
USC00519397,4/20/13,0,74,4,2013
USC00519397,4/21/13,0,73,4,2013
USC00519397,4/22/13,0.05,73,4,2013
USC00519397,4/23/13,0.01,76,4,2013
USC00519397,4/24/13,0.55,70,4,2013
USC00519397,4/25/13,0.01,76,4,2013
USC00519397,4/26/13,0,76,4,2013
USC00519397,4/27/13,0,74,4,2013
USC00519397,4/28/13,0,72,4,2013
USC00519397,4/29/13,0,76,4,2013
USC00519397,4/30/13,0,74,4,2013
USC00519397,5/1/13,0,78,5,2013
USC00519397,5/2/13,0,75,5,2013
USC00519397,5/3/13,0,84,5,2013
USC00519397,5/4/13,0.14,69,5,2013
USC00519397,5/5/13,0.12,69,5,2013
USC00519397,5/6/13,0.09,75,5,2013
USC00519397,5/7/13,0,72,5,2013
USC00519397,5/8/13,0,73,5,2013
USC00519397,5/9/13,0,77,5,2013
USC00519397,5/10/13,0,77,5,2013
USC00519397,5/11/13,0,76,5,2013
USC00519397,5/12/13,0,75,5,2013
USC00519397,5/13/13,0,77,5,2013
USC00519397,5/14/13,0,78,5,2013
USC00519397,5/15/13,0,77,5,2013
USC00519397,5/16/13,0,77,5,2013
USC00519397,5/17/13,0,77,5,2013
USC00519397,5/18/13,0.02,78,5,2013
USC00519397,5/19/13,0.04,73,5,2013
USC00519397,5/20/13,0.03,74,5,2013
USC00519397,5/21/13,0,71,5,2013
USC00519397,5/22/13,0,78,5,2013
USC00519397,5/23/13,0,79,5,2013
USC00519397,5/24/13,0,79,5,2013
USC00519397,5/25/13,0,77,5,2013
USC00519397,5/26/13,0,77,5,2013
USC00519397,5/27/13,0,78,5,2013
USC00519397,5/28/13,0.04,77,5,2013
USC00519397,5/29/13,0,78,5,2013
USC00519397,5/30/13,0.03,77,5,2013
USC00519397,5/31/13,0,79,5,2013
USC00519397,6/1/13,0.01,79,6,2013
USC00519397,6/2/13,0,78,6,2013
USC00519397,6/3/13,0,79,6,2013
USC00519397,6/4/13,0,78,6,2013
USC00519397,6/5/13,0,78,6,2013
USC00519397,6/6/13,0,79,6,2013
USC00519397,6/7/13,0,77,6,2013
USC00519397,6/8/13,0,77,6,2013
USC00519397,6/9/13,0,77,6,2013
USC00519397,6/10/13,0,77,6,2013
USC00519397,6/11/13,0,77,6,2013
USC00519397,6/12/13,0,78,6,2013
USC00519397,6/13/13,0,77,6,2013
USC00519397,6/14/13,0.37,76,6,2013
USC00519397,6/15/13,0,78,6,2013
USC00519397,6/16/13,0,78,6,2013
USC00519397,6/17/13,0,77,6,2013
USC00519397,6/18/13,0.01,78,6,2013
USC00519397,6/19/13,0,78,6,2013
USC00519397,6/20/13,0.04,73,6,2013
USC00519397,6/21/13,0.12,76,6,2013
USC00519397,6/22/13,0.04,77,6,2013
USC00519397,6/23/13,0.02,75,6,2013
USC00519397,6/24/13,0.35,76,6,2013
USC00519397,6/25/13,0.03,74,6,2013
USC00519397,6/26/13,0.01,75,6,2013
USC00519397,6/27/13,0,77,6,2013
USC00519397,6/28/13,0,76,6,2013
USC00519397,6/29/13,0.03,77,6,2013
USC00519397,6/30/13,0.01,78,6,2013
USC00519397,7/1/13,0,78,7,2013
USC00519397,7/2/13,0,77,7,2013
USC00519397,7/3/13,0.03,77,7,2013
USC00519397,7/4/13,0,78,7,2013
USC00519397,7/5/13,0,73,7,2013
USC00519397,7/6/13,0,76,7,2013
USC00519397,7/7/13,0,75,7,2013
USC00519397,7/8/13,0,79,7,2013
USC00519397,7/9/13,0,80,7,2013
USC00519397,7/10/13,0,79,7,2013
USC00519397,7/11/13,0.03,77,7,2013
USC00519397,7/12/13,0.01,79,7,2013
USC00519397,7/13/13,0,78,7,2013
USC00519397,7/14/13,0,78,7,2013
USC00519397,7/15/13,0,78,7,2013
USC00519397,7/16/13,0,78,7,2013
USC00519397,7/17/13,0,78,7,2013
USC00519397,7/18/13,0,78,7,2013
USC00519397,7/19/13,0,78,7,2013
USC00519397,7/20/13,0,78,7,2013
USC00519397,7/21/13,0.07,78,7,2013
USC00519397,7/22/13,0,79,7,2013
USC00519397,7/23/13,0,77,7,2013
USC00519397,7/24/13,0,79,7,2013
USC00519397,7/25/13,0,78,7,2013
USC00519397,7/26/13,0,78,7,2013
USC00519397,7/27/13,0,78,7,2013
USC00519397,7/28/13,0.02,76,7,2013
USC00519397,7/29/13,0.06,78,7,2013
USC00519397,7/30/13,0.74,79,7,2013
USC00519397,7/31/13,0.01,79,7,2013
USC00519397,8/1/13,0.02,79,8,2013
USC00519397,8/2/13,0,78,8,2013
USC00519397,8/3/13,0,78,8,2013
USC00519397,8/4/13,0,77,8,2013
USC00519397,8/5/13,0,79,8,2013
USC00519397,8/6/13,0,79,8,2013
USC00519397,8/7/13,0,79,8,2013
USC00519397,8/8/13,0,79,8,2013
USC00519397,8/9/13,0,78,8,2013
USC00519397,8/10/13,0.03,76,8,2013
USC00519397,8/11/13,0.05,79,8,2013
USC00519397,8/12/13,0,79,8,2013
USC00519397,8/13/13,0,79,8,2013
USC00519397,8/14/13,0.02,78,8,2013
USC00519397,8/15/13,0,78,8,2013
USC00519397,8/16/13,0.01,76,8,2013
USC00519397,8/17/13,0,78,8,2013
USC00519397,8/18/13,0,78,8,2013
USC00519397,8/19/13,0,77,8,2013
USC00519397,8/20/13,0,74,8,2013
USC00519397,8/21/13,0.25,77,8,2013
USC00519397,8/22/13,0,79,8,2013
USC00519397,8/23/13,0,77,8,2013
USC00519397,8/24/13,0,79,8,2013
USC00519397,8/25/13,0,80,8,2013
USC00519397,8/26/13,0,80,8,2013
USC00519397,8/27/13,0,79,8,2013
USC00519397,8/28/13,0,76,8,2013
USC00519397,8/29/13,0,79,8,2013
USC00519397,8/30/13,0,78,8,2013
USC00519397,8/31/13,0,79,8,2013
USC00519397,9/1/13,0.02,78,9,2013
USC00519397,9/2/13,0,79,9,2013
USC00519397,9/3/13,0,79,9,2013
USC00519397,9/4/13,0,77,9,2013
USC00519397,9/5/13,0,74,9,2013
USC00519397,9/6/13,0,74,9,2013
USC00519397,9/7/13,0.14,75,9,2013
USC00519397,9/8/13,0.01,80,9,2013
USC00519397,9/9/13,0,79,9,2013
USC00519397,9/10/13,0,78,9,2013
USC00519397,9/11/13,0,79,9,2013
USC00519397,9/12/13,0.03,78,9,2013
